Tender Ref,Status,Rejection Codes,Company Name,"Tendered Unit 
(BMU/Unit ID)",TO connection  /  DNO connection,Generation Type,Start Date,End Date,"Tendered Period 
(dd.mm.yy - dd.mm.yy)",Applicable FFR Capability Data Table,Tendered Frames per Service Day - From (Mon-Fri),Tendered Frames per Service Day - To (Mon- Fri),Tendered Frames per Service Day - Duration (Mon-Fri),Tendered Frames per Service Day - From (Saturday),Tendered Frames per Service Day - To (Saturday),Tendered Frames per Service Day - Duration (Saturday),Tendered Frames per Service Day - From (Sunday/Bank Holidays),Tendered Frames per Service Day - To (Sunday/Bank Holidays),Tendered Frames per Service Day - Duration (Sunday/Bank Hol),Tendered Prices - Availability Fee (£/h),Tendered Prices - Nomination Fee (£/h),Tendered Prices -  Window Initiation Fee (£/window),BMUs  Only ,Maximum Part Load Point (MW),Minimum Part Load Point (MW),Minimum MEL (MW),Maximum SEL (MW),Primary Response (max.) @ 0.2Hz (MW),Primary Response (max.) @ 0.5Hz (MW),Primary Response (max.) @ 0.8Hz (MW),Secondary Response (max.) @ 0.2/0.2Hz (MW),Secondary Response (max.) @ 0.5/0.5Hz (MW),High Frequency Response (max.) @ 0.2Hz (MW),High Frequency Response (max.) @ 0.5Hz (MW),Are you adding volume as per detail change provision,Please state the accepted tender that you are stacking onto,Please state if this is an all or nothing bid.,Please indicate if this is a mutually exclusive tender ,Automatic Response Energy Deliverable by 10s (MW),Automatic Response Energy Deliverable by 30s (MW),Post code,Comments 
140.036,Accepted,NA,GridBeyond Limited,ENDSR-1,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,14,,,,,,,,,,,,,,,,,,,,5,N/A,
140.037,Accepted,NA,GridBeyond Limited,ENDSR-2,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1100,4,700,1100,4,700,1100,4,15,,,,,,,,,,,,,,,,,,,,5,N/A,
140.038,Accepted,NA,GridBeyond Limited,ENDSR-2,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1100,1500,4,1100,1500,4,1100,1500,4,12,,,,,,,,,,,,,,,,,,,,4,N/A,
140.039,Accepted,NA,GridBeyond Limited,ENDSR-2,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,17.1,,,,,,,,,,,,,,,,,,,,6,N/A,
140.040,Accepted,NA,GridBeyond Limited,ENDSR-4,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1100,4,700,1100,4,700,1100,4,16,,,,,,,,,,,,,,,,,,,,5,N/A,
140.041,Accepted,NA,GridBeyond Limited,ENDSR-4,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1100,1500,4,1100,1500,4,1100,1500,4,16,,,,,,,,,,,,,,,,,,,,5,N/A,
140.042,Accepted,NA,GridBeyond Limited,ENDSR-4,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,14.5,,,,,,,,,,,,,,,,,,,,5,N/A,
140.043,Accepted,NA,GridBeyond Limited,ENDSR-3,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1100,4,700,1100,4,700,1100,4,17,,,,,,,,,,,,,,,,,,,,5,N/A,
140.044,Accepted,NA,GridBeyond Limited,ENDSR-3,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1100,1500,4,1100,1500,4,1100,1500,4,17,,,,,,,,,,,,,,,,,,,,5,N/A,
140.045,Accepted,NA,GridBeyond Limited,ENDSR-3,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,14.75,,,,,,,,,,,,,,,,,,,,5,N/A,
140.046,Accepted,NA,Kiwi Power Ltd,KIWIE-5,DNO connection,DSF: Storage (onsite),31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,44,,,,,,,,1.6,4,4,1.6,4,1.6,4,,,, ,,,TS13,
140.047,Accepted,NA,Kiwi Power Ltd,KIWIS-1,DNO connection,Multiple Fuel Type,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,47.85,,,,,,,,,,,,,,,,,,,,15,"S33 6
ST10 ",
140.048,Accepted,NA,Kiwi Power Ltd,KIWIS-1,DNO connection,Multiple Fuel Type,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,37.35,,,,,,,,,,,,,,,,,,,,15,"S33 6
ST11",
140.049,Accepted,NA,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,6.48,,,,,,,,,,,,,,,,,, ,,2,N/A,
140.050,Accepted,NA,City Energy Management Services Ltd.,CMFH-1,DNO connection,DSF: Load response,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1900,2300,4,1900,2300,4,1900,2300,4,5.95,,,,,,,,,,,,,,,,,,,,2,N/A,
140.051,Accepted,NA,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,65,,,,,,,,,,,,,,,,,, ,,20,PL32,
140.052,Accepted,NA,First Renewable Alpha Limited,TREGN-1,DNO connection,Diesel,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,60,,,,,,,,,,,,,,,,,,,,20,PL32,
140.053,Rejected,4,REstore Flexpond UK Ltd,REST-1,DNO connection,Multiple Fuel Type,31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,1500,16,2300,1500,16,2300,1500,16,175.2,,,,,,,,6.4,16,16,6.4,16,6.4,16,,,A,Mutually Exclusive to C,,,N/A,
140.054,Rejected,4,REstore Flexpond UK Ltd,REST-1,DNO connection,Multiple Fuel Type,01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,181.6,,,,,,,,6.4,16,16,6.4,16,6.4,16,,,B,Mutually Exclusive to C,,,N/A,
140.055,Accepted,NA,REstore Flexpond UK Ltd,REST-1,DNO connection,Multiple Fuel Type,31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,177,,,,,,,,6.4,16,16,6.4,16,6.4,16,,,C,Mutually Exclusive to A + B,,,N/A,
140.056,Accepted,NA,Peak Gen,PGFFR-4,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,43.919,,,,,,,,,,,,,,,,,,,,18,SA10 ,
140.057,Accepted,NA,Peak Gen,PGFFR-4,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,39.239,,,,,,,,,,,,,,,,,,,,18,SA10,
140.058,Accepted,NA,Peak Gen,PGFFR-5,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,48.78,,,,,,,,,,,,,,,,,,,,20,CF64 ,
140.059,Accepted,NA,Peak Gen,PGFFR-5,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,43.59,,,,,,,,,,,,,,,,,,,,20,CF64 ,
140.060,Accepted,NA,Peak Gen,PGFFR-6,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,48.781,,,,,,,,,,,,,,,,,,,,20,PO15,
140.061,Accepted,NA,Peak Gen,PGFFR-6,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,43.591,,,,,,,,,,,,,,,,,,,,20,PO15 ,
140.062,Accepted,NA,Peak Gen,PGFFR-7,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,48.782,,,,,,,,,,,,,,,,,,,,20,EX2 8,
140.063,Accepted,NA,Peak Gen,PGFFR-7,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,43.592,,,,,,,,,,,,,,,,,,,,20,EX2 8,
140.064,Accepted,NA,Peak Gen,PGFFR-8,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,48.81,,,,,,,,,,,,,,,,,,,,20,RG42 ,
140.065,Accepted,NA,Peak Gen,PGFFR-8,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,43.61,,,,,,,,,,,,,,,,,,,,20,RG42,
140.066,Accepted,NA,Peak Gen,PGFFR-9,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,700,1500,8,700,1500,8,700,1500,8,43.92,,,,,,,,,,,,,,,,,,,,18,PO9 1,
140.067,Accepted,NA,Peak Gen,PGFFR-9,DNO connection,DSF: Distributed generation (for export),01/09/2021,30/09/2021,01.09.21 - 30.09.21 (1 months),As per FFR framework agreement ,1500,2300,8,1500,2300,8,1500,2300,8,39.24,,,,,,,,,,,,,,,,,,,,18,PO9 1,
140.068,Rejected,2,EDF Energy Customers Limited,EDFE-4,DNO connection,DSF: Storage (for export),31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,114,,,,,,,,2.4,6,6,2.4,6,2.4,6,,,, ,,,MK45,
140.069,Rejected,2,EDF Energy Customers Limited,AG -GEDF01 ,DNO connection,DSF: Storage (for export),31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,382,,,,,,,,8,20,20,8,20,8,20,,,,,,,SK10,
140.070,Rejected,2,EDF Energy Customers Limited,AG -GEDF02,DNO connection,DSF: Storage (for export),31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,381,,,,,,,,8,20,20,8,20,8,20,,,,,,,BL9 5,
140.071,Rejected,2,EDF Energy Customers Limited,EDFE-2,DNO connection,DSF: Storage (for export),31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,145.6,,,,,,,,3.2,8,8,3.2,8,3.2,8,,,,,,,DA1 5,
140.072,Rejected,2,EDF Energy Customers Limited,AG-AEDF02,DNO connection,DSF: Storage (for export),31/08/2021,30/09/2021,31.08.21 - 30.09.21 (1 months),As per FFR framework agreement ,2300,2300,24,2300,2300,24,2300,2300,24,906.5,,,,,,,,19.6,49,49,19.6,49,15.6,39,,,,,,,IP13,
