dtm,f_sum,f_mean,f_max,f_min,f_std,f_skew,delta_freq_sum,delta_freq_mean,delta_freq_max,delta_freq_min,delta_freq_std,delta_freq_skew,disp_dcl_percent_sum,disp_dcl_percent_mean,disp_dcl_percent_max,disp_dcl_percent_min,disp_dcl_percent_std,disp_dch_percent_sum,disp_dch_percent_mean,disp_dch_percent_max,disp_dch_percent_min,disp_dch_percent_std,disp_ffr_percent_sum,disp_ffr_percent_mean,disp_ffr_percent_max,disp_ffr_percent_min,disp_ffr_percent_std,disp_dcl_percent_kWh_per_kW_sum,disp_dcl_percent_kWh_per_kW_mean,disp_dcl_percent_kWh_per_kW_max,disp_dcl_percent_kWh_per_kW_min,disp_dcl_percent_kWh_per_kW_std,disp_dcl_percent_kWh_per_kW_skew,disp_dch_percent_kWh_per_kW_sum,disp_dch_percent_kWh_per_kW_mean,disp_dch_percent_kWh_per_kW_max,disp_dch_percent_kWh_per_kW_min,disp_dch_percent_kWh_per_kW_std,disp_dch_percent_kWh_per_kW_skew,disp_ffr_percent_kWh_per_kW_sum,disp_ffr_percent_kWh_per_kW_mean,disp_ffr_percent_kWh_per_kW_max,disp_ffr_percent_kWh_per_kW_min,disp_ffr_percent_kWh_per_kW_std,disp_ffr_percent_kWh_per_kW_skew,disp_ffr_MW,disp_dcl_MW,disp_dch_MW,EFA Block Count,EFA HH Count
2020-08-29 01:00:00,89991.59,49.99533,50.16,49.88,0.07904045852719059,-0.1182,-8.40625,-0.004670139,0.1562,-0.125,0.07904045852722612,0.05768,1515.7954,0.84210855,2.975,0.0,1.0258359314052707,-1287.6489,-0.7153605,0.0,-3.818,0.9459861481176816,1745.3594,0.96964407,22.69,-29.12,13.53469901861015,0.84210855,0.00046783808,0.0016525608,0.0,0.0005699088506466176,0.7194690108299255,-0.7153605,-0.00039742253,0.0,-0.0021213107,0.0005255478548334034,-1.2757333517074585,0.9696442,0.00053869124,0.012604167,-0.016180556,0.007519277374139981,-0.09600611,0.31028613,0.26947474,-0.22891536,0,0
2020-08-29 01:30:00,90035.75,50.01986,50.1,49.94,0.03754603642809157,-1.096,35.75,0.019861111,0.09375,-0.0625,0.03754603642810635,-0.3118,230.75342,0.12819634,1.287,0.0,0.2780112742569487,-920.6709,-0.51148385,0.0,-2.13,0.5608080807498913,-5245.3047,-2.9140582,9.8,-16.25,5.499979862585341,0.12819634,7.1220195e-05,0.00071506074,0.0,0.00015445070427177795,2.6621358394622803,-0.51148385,-0.0002841577,0.0,-0.0011838108,0.0003115600374498337,-0.9529458284378052,-2.9140582,-0.0016189212,0.0054427083,-0.009027778,0.003055544360347648,-0.10797638,-0.93249863,0.04102283,-0.16367483,0,1
2020-08-29 02:00:00,89960.97,49.978317,50.12,49.88,0.07420722370626984,0.9243,-39.03125,-0.021684028,0.125,-0.125,0.07420722370627937,0.557,1852.9531,1.0294183,2.975,0.0,0.9008692170479218,-1015.6885,-0.5642714,0.0,-2.975,0.8573923452951671,6378.297,3.5434983,22.69,-22.69,12.546670683313675,1.0294183,0.00057189906,0.0016525608,0.0,0.0005004828954492618,0.023147298023104668,-0.5642714,-0.0003134841,0.0,-0.0016525608,0.00047632907724981787,-1.028241515159607,3.5434983,0.00196861,0.012604167,-0.012604167,0.006970372824812287,-0.5242738,1.1339195,0.32941386,-0.18056685,0,2
2020-08-29 02:30:00,89984.41,49.991337,50.06,49.94,0.04159132162528668,-0.3684,-15.59375,-0.008663194,0.0625,-0.0625,0.041591321625273424,0.2427,751.1494,0.41730523,1.287,0.0,0.48778091741222884,-452.1831,-0.25121284,0.0,-1.287,0.3977728175567922,2272.6172,1.2625651,9.8,-9.8,5.9160543347107675,0.41730523,0.00023183624,0.00071506074,0.0,0.000270989390228142,0.9000247120857239,-0.25121284,-0.00013956269,0.0,-0.00071506074,0.0002209848924732989,-1.6618766784667969,1.2625651,0.0007014251,0.0054427083,-0.0054427083,0.0032866968093462406,-0.14920516,0.40402085,0.13353768,-0.08038811,0,3
2020-08-29 03:00:00,90024.41,50.013557,50.06,49.97,0.02985647798752201,1.061,24.40625,0.013559028,0.0625,-0.03125,0.029856477987536306,-0.05133,161.1167,0.08950928,0.4438,0.0,0.17814096200331733,-602.42285,-0.33467937,0.0,-1.287,0.42372535879243817,-3350.789,-1.8615495,3.352,-9.8,3.953099534051138,0.08950928,4.9727376e-05,0.00024658203,0.0,9.896720017847407e-05,1.4882802963256836,-0.33467937,-0.00018593298,0.0,-0.00071506074,0.00023540297029537823,-1.2592781782150269,-1.8615495,-0.0010341941,0.0018619791,-0.0054427083,0.0021961663777574376,-0.59268934,-0.59569585,0.02864297,-0.107097395,0,4
2020-08-29 03:30:00,89940.47,49.966927,50.03,49.9,0.02206482052313707,-0.03287,-59.53125,-0.033072915,0.03125,-0.09375,0.022064820523129094,0.2173,1046.7476,0.5815264,2.13,0.0,0.46334395461596484,-7.1015625,-0.0039453125,0.0,-0.4438,0.04167153641532209,7888.3047,4.3823915,16.25,-3.352,3.582004540331337,0.5815264,0.0003230702,0.0011838108,0.0,0.00025741329939494374,0.5733538866043091,-0.0039453125,-2.1918402e-06,0.0,-0.00024658203,2.3150853345470052e-05,-10.473383903503418,4.3823915,0.0024346618,0.009027778,-0.0018619791,0.0019900025001151293,0.5089713,1.4023652,0.18608844,-0.0012625,0,5
2020-08-29 04:00:00,90001.53,50.00085,50.06,49.94,0.02968812727085124,0.1718,1.53125,0.0008506944,0.0625,-0.0625,0.029688127270873003,0.0857,302.03516,0.16779731,1.287,0.0,0.292509758489406,-338.1626,-0.1878681,0.0,-1.287,0.3302306745222017,-275.60156,-0.15311198,9.8,-9.8,3.851406299134293,0.16779731,9.3220726e-05,0.00071506074,0.0,0.00016250541770605634,2.126286745071411,-0.1878681,-0.00010437117,0.0,-0.00071506074,0.0001834614812173728,-2.0685348510742188,-0.15311198,-8.506221e-05,0.0054427083,-0.0054427083,0.0021396701364850405,-0.20183559,-0.048995834,0.05369514,-0.060117792,0,6
2020-08-29 04:30:00,89947.78,49.97099,50.12,49.84,0.06527734633062664,0.3015,-52.21875,-0.029010417,0.125,-0.1562,0.06527734633057568,0.1987,1671.833,0.9287961,3.818,0.0,1.1023520036599084,-525.3154,-0.2918419,0.0,-2.975,0.6684717083366546,8734.281,4.8523784,29.12,-22.69,11.31935114122234,0.9287961,0.0005159978,0.0021213107,0.0,0.0006124177715778768,1.0860263109207153,-0.2918419,-0.00016213438,0.0,-0.0016525608,0.0003713731698766526,-2.4119412899017334,4.8523784,0.0026957658,0.016180556,-0.012604167,0.006288528568032775,0.012768731,1.5527611,0.29721475,-0.09338941,0,7
2020-08-29 05:00:00,90046.03,50.025574,50.16,49.88,0.07546667204349215,-0.7256,46.03125,0.025572916,0.1562,-0.125,0.07546667204349514,-0.506,882.4199,0.4902333,2.975,0.0,0.9011471240302096,-1856.3296,-1.0312942,0.0,-3.818,1.0711009829178155,-7415.8516,-4.1199174,22.69,-29.12,13.142379811519923,0.49023327,0.0002723518,0.0016525608,0.0,0.0005006372907831815,1.5898674726486206,-1.0312942,-0.00057294127,0.0,-0.0021213107,0.0005950561006621172,-0.6582953929901123,-4.1199174,-0.002288843,0.012604167,-0.016180556,0.007301322274231099,0.38944924,-1.3183736,0.15687464,-0.33001414,1,0
2020-08-29 05:30:00,90024.84,50.0138,50.22,49.88,0.07405176856285442,1.013,24.84375,0.013802083,0.2188,-0.125,0.07405176856285062,0.5,824.56396,0.45809108,2.975,0.0,0.7601461429610815,-1599.3066,-0.8885037,0.0,-11.0,1.7286040789252788,-4612.1484,-2.5623047,22.69,-42.03,12.963209874488863,0.45809108,0.00025449504,0.0016525608,0.0,0.00042230340997851437,1.6583561897277832,-0.8885037,-0.00049361313,0.0,-0.006111111,0.000960335594090231,-3.807065486907959,-2.5623047,-0.0014235026,0.012604167,-0.023350695,0.0072017833344087,-0.75348824,-0.8199375,0.14658915,-0.2843212,1,1
2020-08-29 06:00:00,90140.53,50.07807,50.12,49.97,0.025734365531492023,0.9004,140.53125,0.07807291,0.125,-0.03125,0.0257343655315094,-0.5996,2.663086,0.0014794922,0.4438,0.0,0.025589920769248112,-3088.79,-1.7159945,0.0,-2.975,0.6686839508475214,-23518.312,-13.065729,3.352,-22.69,5.141804348930336,0.0014794922,8.219401e-07,0.00024658203,0.0,1.4216622515344397e-05,17.2481632232666,-1.7159945,-0.00095333025,0.0,-0.0016525608,0.0003714910903204033,0.3252270221710205,-13.065729,-0.0072587384,0.0018619791,-0.012604167,0.00285655811788185,0.36652976,-4.181033,0.00047343748,-0.5491182,1,2
2020-08-29 06:30:00,89909.75,49.94986,50.06,49.88,0.038569019822100106,1.292,-90.25,-0.05013889,0.0625,-0.125,0.03856901982210171,0.502,1954.2124,1.0856736,2.975,0.0,0.820160018059367,-63.424805,-0.035236,0.0,-1.287,0.1645464493673767,14397.477,7.998598,22.69,-9.8,6.720018993652261,1.0856736,0.000603152,0.0016525608,0.0,0.0004556444529446814,0.24392534792423248,-0.035236,-1.9575557e-05,0.0,-0.00071506074,9.141469185358828e-05,-5.835692882537842,7.998598,0.0044436655,0.012604167,-0.0054427083,0.003733343997705332,-0.03650018,2.5595515,0.34741554,-0.011275521,1,3
2020-08-29 07:00:00,89914.22,49.952343,50.06,49.8,0.06023045014458585,0.941,-85.78125,-0.04765625,0.0625,-0.1875,0.060230450144572616,0.2734,2250.5889,1.2503271,4.664,0.0,1.1360945219383278,-296.39404,-0.16466336,0.0,-1.287,0.3710813883615453,14899.023,8.277235,35.6,-9.8,10.341332448839767,1.2503271,0.0006946262,0.002591146,0.0,0.0006311636223453502,0.5305899381637573,-0.16466336,-9.147965e-05,0.0,-0.00071506074,0.0002061563209605193,-2.3256096839904785,8.277235,0.004598464,0.019774305,-0.0054427083,0.005745184785090595,0.04757263,2.6487153,0.40010467,-0.052692275,1,4
2020-08-29 07:30:00,89953.22,49.97401,50.1,49.88,0.05425178055388307,0.7437,-46.78125,-0.025989583,0.09375,-0.125,0.05425178055388684,0.4626,1421.8604,0.7899224,2.975,0.0,0.8279886484672981,-461.2959,-0.2562755,0.0,-2.13,0.5350182684215834,7311.9688,4.062205,22.69,-16.25,8.941204149797583,0.7899224,0.00043884577,0.0016525608,0.0,0.00045999369054936293,0.7013223767280579,-0.2562755,-0.00014237528,0.0,-0.0011838108,0.0002972323650537199,-1.9611481428146362,4.062205,0.0022567804,0.012604167,-0.009027778,0.004967335735865251,-0.23016587,1.2999055,0.25277516,-0.08200816,1,5
2020-08-29 08:00:00,89928.125,49.960068,50.03,49.88,0.03365946626064151,-0.668,-71.875,-0.039930556,0.03125,-0.125,0.033659466260650764,0.05518,1462.4131,0.8124517,2.975,0.0,0.7121406055437859,-48.823242,-0.027124023,0.0,-0.4438,0.10634615480354978,10751.109,5.9728384,22.69,-3.352,5.7186404321007505,0.8124517,0.00045136208,0.0016525608,0.0,0.0003956336659223047,0.8407588601112366,-0.027124023,-1.5068902e-05,0.0,-0.00024658203,5.908119655521963e-05,-3.667579412460327,5.9728384,0.0033182437,0.012604167,-0.0018619791,0.003177022523648832,0.6276831,1.9113083,0.25998455,-0.008679687,1,6
2020-08-29 08:30:00,90010.97,50.006092,50.1,49.94,0.039925789220825667,0.5527,10.96875,0.00609375,0.09375,-0.0625,0.039925789220839385,0.1097,407.75635,0.2265313,1.287,0.0,0.35985787174855166,-653.4331,-0.3630184,0.0,-2.13,0.5240564461367478,-1872.7812,-1.040434,9.8,-16.25,5.732738212658175,0.2265313,0.00012585073,0.00071506074,0.0,0.0001999210345961117,1.8025939464569092,-0.3630184,-0.00020167688,0.0,-0.0011838108,0.00029114246353740023,-1.4714372158050537,-1.040434,-0.0005780189,0.0054427083,-0.009027778,0.0031848545482241076,-0.3303703,-0.33293888,0.072490014,-0.116165884,1,7
2020-08-29 09:00:00,90141.72,50.07873,50.2,50.0,0.03683369808476631,-0.4163,141.71875,0.07873264,0.1875,0.0,0.036833698084769204,0.7676,0.0,0.0,0.0,0.0,0.0,-3116.2715,-1.731262,0.0,-4.664,0.9832028380998443,-23743.797,-13.190998,0.0,-35.6,7.509734895525994,0.0,0.0,0.0,0.0,0.0,0.0,-1.7312618,-0.00096181215,0.0,-0.002591146,0.0005462237924756862,-0.8458508253097534,-13.190998,-0.0073283324,0.0,-0.019774305,0.0041720751098514135,-0.8448461,-4.2211194,0.0,-0.5540038,2,0
2020-08-29 09:30:00,89937.375,49.96521,50.06,49.84,0.049681098079582896,-0.767,-62.625,-0.034791667,0.0625,-0.1562,0.04968109807957587,-0.5586,1485.9355,0.82551974,3.818,0.0,1.0259229291951324,-173.63086,-0.09646159,0.0,-1.287,0.24997465633921465,9989.484,5.5497136,29.12,-9.8,8.60561172569352,0.82551974,0.0004586221,0.0021213107,0.0,0.0005699571707309842,1.6358500719070435,-0.09646159,-5.358977e-05,0.0,-0.00071506074,0.00013887480579666316,-3.214783191680908,5.5497136,0.0030831741,0.016180556,-0.0054427083,0.004780895515036742,1.1835457,1.7759084,0.26416633,-0.030867707,2,1
2020-08-29 10:00:00,89951.06,49.972813,50.06,49.84,0.04874740322469271,-0.1976,-48.9375,-0.0271875,0.0625,-0.1562,0.04874740322469126,-0.449,1292.3711,0.71798396,3.818,0.0,0.9351165222588695,-219.6582,-0.12203234,0.0,-1.287,0.2530410348463301,8172.6094,4.5403385,29.12,-9.8,8.040355734805544,0.71798396,0.00039888,0.0021213107,0.0,0.0005195091772825175,1.4273674488067627,-0.12203234,-6.779574e-05,0.0,-0.00071506074,0.00014057834973891695,-2.5711240768432617,4.5403385,0.0025224104,0.016180556,-0.0054427083,0.004466864337661275,0.986767,1.4529083,0.22975487,-0.039050348,2,2
2020-08-29 10:30:00,89946.06,49.970036,50.06,49.9,0.035110658109389785,0.433,-53.9375,-0.029965278,0.0625,-0.09375,0.03511065810938946,0.3242,1165.3359,0.64740884,2.13,0.0,0.6317784671818378,-110.82764,-0.06157091,0.0,-1.287,0.1934593934455853,8019.289,4.4551606,16.25,-9.8,5.470992852334024,0.64740884,0.00035967157,0.0011838108,0.0,0.00035098803032379485,0.6895122528076172,-0.06157091,-3.420606e-05,0.0,-0.00071506074,0.00010747743853320389,-4.010922908782959,4.4551606,0.0024750892,0.009027778,-0.0054427083,0.0030394404973998097,0.21339184,1.4256514,0.20717083,-0.019702692,2,3
2020-08-29 11:00:00,89947.91,49.971058,50.12,49.72,0.08613383466464765,-0.4749,-52.09375,-0.028940972,0.125,-0.2812,0.0861338346646681,-0.556,2932.0923,1.6289401,30.75,0.0,4.055070285073558,-738.46436,-0.41025797,0.0,-2.975,0.7482409315997561,9767.156,5.426198,54.9,-22.69,15.544152004739727,1.6289402,0.0009049668,0.017083334,0.0,0.002252816887921722,4.96426248550415,-0.41025797,-0.00022792109,0.0,-0.0016525608,0.00041568940454740015,-1.8842122554779053,5.426198,0.0030145545,0.030503472,-0.012604167,0.008635640090000533,0.7981143,1.7363833,0.52126086,-0.13128255,2,4
2020-08-29 11:30:00,89909.06,49.94948,50.03,49.84,0.034254060460116136,0.761,-90.9375,-0.050520834,0.03125,-0.1562,0.034254060460103805,-0.1884,1875.9116,1.0421731,3.818,0.0,0.7987255930211249,-21.748535,-0.01208252,0.0,-0.4438,0.07224756422540528,14110.484,7.839158,29.12,-3.352,6.238229720464874,1.0421731,0.0005789851,0.0021213107,0.0,0.00044373643484262824,0.882991373538971,-0.012082519,-6.7125106e-06,0.0,-0.00024658203,4.0137535301789297e-05,-5.815413475036621,7.839158,0.004355088,0.016180556,-0.0018619791,0.0034656832757932556,0.76639324,2.5085306,0.3334954,-0.0038664062,2,5
2020-08-29 12:00:00,89947.75,49.970974,50.06,49.88,0.04304236047137314,0.5312,-52.25,-0.029027779,0.0625,-0.125,0.0430423604713753,0.379,1309.5635,0.72753525,2.975,0.0,0.7068906490937951,-234.6582,-0.13036567,0.0,-1.287,0.3016047825282197,8181.7188,4.545399,22.69,-9.8,6.725620253729956,0.72753525,0.00040418626,0.0016525608,0.0,0.0003927170218419019,0.7852256894111633,-0.13036567,-7.242537e-05,0.0,-0.00071506074,0.00016755820819147613,-2.7214508056640625,4.545399,0.0025252218,0.012604167,-0.0054427083,0.0037364557107381698,0.050041568,1.4545277,0.23281127,-0.041717015,2,6
2020-08-29 12:30:00,89950.5,49.9725,50.1,49.84,0.05481956924601477,0.4546,-49.5,-0.0275,0.09375,-0.1562,0.05481956924600883,0.2502,1514.356,0.8413089,3.818,0.0,0.8769796092535692,-417.30762,-0.23183757,0.0,-2.13,0.45618899186581835,8360.758,4.6448655,29.12,-16.25,8.907690309569922,0.84130883,0.0004673938,0.0021213107,0.0,0.0004872108902448759,0.7842296957969666,-0.23183756,-0.00012879864,0.0,-0.0011838108,0.0002534383234262555,-2.205063819885254,4.6448655,0.0025804809,0.016180556,-0.009027778,0.004948716903949345,-0.013826164,1.486357,0.26921883,-0.07418802,2,7
2020-08-29 13:00:00,90031.84,50.017693,50.16,49.8,0.08367541244280685,-1.092,31.84375,0.017690971,0.1562,-0.1875,0.08367541244278415,-0.6455,1225.9272,0.6810707,4.664,0.0,1.15256962980051,-1819.9712,-1.011095,0.0,-3.818,1.0041858425623107,-4514.3125,-2.5079515,35.6,-29.12,14.69633429701969,0.6810707,0.0003783726,0.002591146,0.0,0.0006403164590533022,1.427785038948059,-1.011095,-0.00056171947,0.0,-0.0021213107,0.000557881022503391,-0.6412142515182495,-2.5079515,-0.0013933064,0.019774305,-0.016180556,0.008164630325513752,0.5841931,-0.8025445,0.21794263,-0.3235504,3,0
2020-08-29 13:30:00,89883.94,49.93552,50.03,49.78,0.04261065585781763,-0.9175,-116.0625,-0.064479165,0.03125,-0.2188,0.04261065585783434,-0.783,2628.2998,1.4601666,11.0,0.0,1.432940579433823,-17.753906,-0.009863282,0.0,-0.4438,0.0654437875714152,18962.375,10.534653,42.03,-3.352,8.250791015464387,1.4601666,0.0008112037,0.006111111,0.0,0.0007960780898798874,3.775202751159668,-0.009863282,-5.479601e-06,0.0,-0.00024658203,3.6357659418596697e-05,-6.48790168762207,10.534653,0.0058525847,0.023350695,-0.0018619791,0.004583772937754322,1.1723703,3.371089,0.4672533,-0.00315625,3,1
2020-08-29 14:00:00,89901.375,49.94521,50.03,49.84,0.03691584577466186,-0.0912,-98.625,-0.054791667,0.03125,-0.1562,0.03691584577469007,-0.734,2009.1025,1.116168,3.818,0.0,0.9465757727694356,-0.8876953,-0.00049316406,0.0,-0.4438,0.014790809318457738,15281.531,8.489739,29.12,-3.352,7.234117902720808,1.116168,0.0006200934,0.0021213107,0.0,0.0005258754278240628,0.9614163041114807,-0.00049316406,-2.7398002e-07,0.0,-0.00024658203,8.217116210443425e-06,-29.97496223449707,8.489739,0.004716522,0.016180556,-0.0018619791,0.004018954496501084,0.95908785,2.7167165,0.35717377,-0.0001578125,3,2
2020-08-29 14:30:00,89988.66,49.9937,50.06,49.88,0.05174125375377967,-0.769,-11.34375,-0.0063020834,0.0625,-0.125,0.05174125375380155,-0.4192,898.2168,0.49900934,2.975,0.0,0.7830762492861659,-586.397,-0.3257761,0.0,-1.287,0.4671993149140266,2384.3047,1.3246137,22.69,-9.8,8.189574551568288,0.49900934,0.0002772274,0.0016525608,0.0,0.0004350423585143368,1.5524953603744507,-0.3257761,-0.00018098672,0.0,-0.00071506074,0.0002595551672195542,-1.251663327217102,1.3246138,0.0007358966,0.012604167,-0.0054427083,0.004549763684336821,0.65185404,0.4238764,0.15968299,-0.10424835,3,3
2020-08-29 15:00:00,89930.125,49.96118,50.1,49.88,0.052172727618871095,0.2241,-69.875,-0.038819443,0.09375,-0.125,0.052172727618894445,0.6704,1799.9746,0.9999859,2.975,0.0,0.8733481923643555,-322.01074,-0.17889486,0.0,-2.13,0.44698411825395074,11255.594,6.2531075,22.69,-16.25,8.758306596272016,0.9999859,0.0005555477,0.0016525608,0.0,0.00048519343884374745,0.44399580359458923,-0.17889485,-9.938602e-05,0.0,-0.0011838108,0.00024832450427324774,-2.482551097869873,6.2531075,0.0034739487,0.012604167,-0.009027778,0.004865725972873578,-0.36264837,2.0009944,0.3199955,-0.05724635,3,4
2020-08-29 15:30:00,89875.59,49.930885,50.03,49.88,0.03242103915212703,-0.4768,-124.40625,-0.06911458,0.03125,-0.125,0.03242103915213086,0.1121,2670.087,1.4833816,2.975,0.0,0.8378049214328349,-3.994629,-0.0022192383,0.0,-0.4438,0.03131490830367379,20307.742,11.282079,22.69,-3.352,6.434594471096061,1.4833816,0.0008241009,0.0016525608,0.0,0.0004654471829676063,0.1109907478094101,-0.0022192383,-1.2329102e-06,0.0,-0.00024658203,1.7397171115549105e-05,-14.047555923461914,11.282079,0.0062678214,0.012604167,-0.0018619791,0.003574774827414083,0.08553053,3.6102653,0.47468212,-0.0007101563,3,5
2020-08-29 16:00:00,90009.16,50.005085,50.16,49.8,0.06413452110789426,-0.3757,9.15625,0.0050868057,0.1562,-0.1875,0.06413452110789249,-0.618,914.88477,0.5082693,4.664,0.0,0.9486483794048886,-1026.456,-0.5702534,0.0,-3.818,0.7326344039852826,-840.0,-0.46666667,35.6,-29.12,10.822805166436956,0.5082693,0.00028237185,0.002591146,0.0,0.0005270268703269329,1.9970890283584595,-0.5702534,-0.00031680742,0.0,-0.0021213107,0.0004070191084525418,-1.1429893970489502,-0.4666666,-0.00025925922,0.019774305,-0.016180556,0.006012669669925447,0.70995724,-0.14933331,0.16264617,-0.18248108,3,6
2020-08-29 16:30:00,89965.03,49.98057,50.2,49.84,0.07891177276298292,1.21,-34.96875,-0.019427083,0.1875,-0.1562,0.07891177276296221,0.797,1661.2983,0.92294353,3.818,0.0,0.994241172551221,-1004.89795,-0.55827665,0.0,-4.664,1.153901597684594,4989.4062,2.7718923,29.12,-35.6,13.957791487973141,0.92294353,0.0005127464,0.0021213107,0.0,0.0005523562006322282,1.0132713317871094,-0.55827665,-0.0003101537,0.0,-0.002591146,0.0006410564294375835,-1.9354113340377808,2.7718923,0.0015399401,0.016180556,-0.019774305,0.007754328807402543,-0.7447596,0.88700557,0.29534194,-0.17864853,3,7
2020-08-29 17:00:00,90000.59,50.000328,50.12,49.88,0.07109317760038769,0.2573,0.59375,0.0003298611,0.125,-0.125,0.07109317760034908,0.244,1190.956,0.66164225,2.975,0.0,0.784018946072088,-1243.4263,-0.6907924,0.0,-2.975,0.9586040446826259,-403.64844,-0.22424912,22.69,-22.69,11.924028807157681,0.66164225,0.00036757902,0.0016525608,0.0,0.0004355660758917548,0.7515677213668823,-0.6907924,-0.00038377356,0.0,-0.0016525608,0.0005325578025229049,-1.1720932722091675,-0.22424914,-0.00012458286,0.012604167,-0.012604167,0.006624460551027041,-0.30903333,-0.07175972,0.21172552,-0.22105356,4,0
2020-08-29 17:30:00,89997.09,49.998386,50.12,49.88,0.05923681020266765,-0.1799,-2.90625,-0.0016145833,0.125,-0.125,0.05923681020264002,-0.0992,950.5005,0.52805585,2.975,0.0,0.7872209493219458,-858.8545,-0.47714138,0.0,-2.975,0.6999811929256129,701.89844,0.38994357,22.69,-22.69,9.678504481486739,0.52805585,0.00029336437,0.0016525608,0.0,0.0004373449689160615,1.3612381219863892,-0.47714138,-0.00026507853,0.0,-0.0016525608,0.00038887843626754043,-1.4210524559020996,0.3899436,0.00021663534,0.012604167,-0.012604167,0.005376947041577584,0.12179601,0.12478195,0.16897787,-0.15268524,4,1
2020-08-29 18:00:00,89936.5,49.96472,50.06,49.88,0.03732252694887974,-0.03595,-63.5,-0.035277776,0.0625,-0.125,0.03732252694887393,0.2888,1361.666,0.7564811,2.975,0.0,0.717261887680604,-108.56348,-0.060313042,0.0,-1.287,0.2089445580955267,9531.547,5.295304,22.69,-9.8,6.141510704620164,0.7564811,0.0004202673,0.0016525608,0.0,0.0003984788222534032,0.7952316999435425,-0.060313042,-3.3507247e-05,0.0,-0.00071506074,0.0001160803072374293,-4.3104166984558105,5.295304,0.0029418354,0.012604167,-0.0054427083,0.003411950465627472,0.30096692,1.6944972,0.24207395,-0.019300174,4,2
2020-08-29 18:30:00,90009.72,50.005398,50.16,49.88,0.06943395147048714,0.2664,9.71875,0.0053993054,0.1562,-0.125,0.06943395147047919,0.03546,982.2749,0.5457083,2.975,0.0,0.871212118457863,-1175.0776,-0.6528209,0.0,-3.818,0.9819367536585826,-1464.6719,-0.8137066,22.69,-29.12,11.897567236454407,0.5457083,0.00030317128,0.0016525608,0.0,0.00048400673073803593,1.3240808248519897,-0.6528209,-0.00036267826,0.0,-0.0021213107,0.0005455204167391723,-1.5049463510513306,-0.8137065,-0.00045205918,0.012604167,-0.016180556,0.006609759695380366,-0.13973951,-0.26038608,0.17462665,-0.20890269,4,3
2020-08-29 19:00:00,89963.81,49.979897,50.1,49.84,0.054725119574846735,0.1059,-36.1875,-0.020104166,0.09375,-0.1562,0.054725119574827376,-0.5063,1189.8257,0.66101426,3.818,0.0,1.0101807147507003,-350.1206,-0.19451144,0.0,-2.13,0.4255498078627203,6402.4375,3.5569098,29.12,-16.25,9.203942687784542,0.66101426,0.00036723015,0.0021213107,0.0,0.0005612115027671337,1.607974648475647,-0.19451144,-0.00010806191,0.0,-0.0011838108,0.00023641655689573036,-2.974271059036255,3.5569098,0.001976061,0.016180556,-0.009027778,0.0051133015800824,0.8468076,1.1382111,0.21152456,-0.062243663,4,4
2020-08-29 19:30:00,89938.47,49.965816,50.1,49.88,0.062060419032586356,0.2842,-61.53125,-0.034184027,0.09375,-0.125,0.06206041903262544,0.4272,1908.5874,1.0603263,2.975,0.0,0.9787884204386268,-515.48,-0.28637776,0.0,-2.13,0.5099108044564415,10621.859,5.901033,22.69,-16.25,10.29607815357288,1.0603263,0.0005890702,0.0016525608,0.0,0.0005437713444313345,0.31271788477897644,-0.28637776,-0.00015909875,0.0,-0.0011838108,0.0002832837731946697,-1.663513422012329,5.9010334,0.0032783519,0.012604167,-0.009027778,0.005720043527224917,-0.25581717,1.8883307,0.33930442,-0.09164088,4,5
2020-08-29 20:00:00,90151.22,50.08401,50.16,49.94,0.05223389103912173,-1.557,151.21875,0.084010415,0.1562,-0.0625,0.052233891039144456,-1.07,106.74365,0.05930203,1.287,0.0,0.2096023883060805,-3632.251,-2.0179172,0.0,-3.818,1.093590828206218,-26885.477,-14.936376,9.8,-29.12,9.273543708231697,0.05930203,3.2945572e-05,0.00071506074,0.0,0.0001164457684155893,4.372079372406006,-2.0179172,-0.0011210651,0.0,-0.0021213107,0.0006075504544623185,0.3601158857345581,-14.936377,-0.008297987,0.0054427083,-0.016180556,0.005151968858373948,0.70153683,-4.7796407,0.01897665,-0.6457335,4,6
2020-08-29 20:30:00,90064.09,50.035606,50.12,49.94,0.04195086383326143,-0.2556,64.09375,0.03560764,0.125,-0.0625,0.041950863833256885,-0.5737,191.47119,0.106372885,1.287,0.0,0.3063277651952214,-1474.9917,-0.8194398,0.0,-2.975,0.7385132453261778,-9765.578,-5.425321,9.8,-22.69,6.873387097848171,0.10637288,5.9096044e-05,0.00071506074,0.0,0.00017018208698079624,3.137007474899292,-0.8194398,-0.00045524436,0.0,-0.0016525608,0.0004102851323344356,-0.6694767475128174,-5.425321,-0.0030140672,0.0054427083,-0.012604167,0.003818548455828052,0.07901955,-1.7361027,0.034039322,-0.26222074,4,7
