delivery_start,cleared_volume_dcl,clearing_price_dcl,cleared_volume_dch,clearing_price_dch
2022-06-07 01:30:00,678.0,39.9,596.0,3.6
2022-06-07 02:00:00,678.0,39.9,596.0,3.6
2022-06-07 02:30:00,678.0,39.9,596.0,3.6
2022-06-07 03:00:00,674.0,49.9,588.0,3.34
2022-06-07 03:30:00,674.0,49.9,588.0,3.34
2022-06-07 04:00:00,674.0,49.9,588.0,3.34
2022-06-07 04:30:00,674.0,49.9,588.0,3.34
2022-06-07 05:00:00,674.0,49.9,588.0,3.34
2022-06-07 05:30:00,674.0,49.9,588.0,3.34
2022-06-07 06:00:00,674.0,49.9,588.0,3.34
2022-06-07 06:30:00,674.0,49.9,588.0,3.34
2022-06-07 07:00:00,633.0,4.37,531.0,2.14
2022-06-07 07:30:00,633.0,4.37,531.0,2.14
2022-06-07 08:00:00,633.0,4.37,531.0,2.14
2022-06-07 08:30:00,633.0,4.37,531.0,2.14
2022-06-07 09:00:00,633.0,4.37,531.0,2.14
2022-06-07 09:30:00,633.0,4.37,531.0,2.14
2022-06-07 10:00:00,633.0,4.37,531.0,2.14
2022-06-07 10:30:00,633.0,4.37,531.0,2.14
2022-06-07 11:00:00,612.0,3.95,488.0,2.95
2022-06-07 11:30:00,612.0,3.95,488.0,2.95
2022-06-07 12:00:00,612.0,3.95,488.0,2.95
2022-06-07 12:30:00,612.0,3.95,488.0,2.95
2022-06-07 13:00:00,612.0,3.95,488.0,2.95
2022-06-07 13:30:00,612.0,3.95,488.0,2.95
2022-06-07 14:00:00,612.0,3.95,488.0,2.95
2022-06-07 14:30:00,612.0,3.95,488.0,2.95
2022-06-07 15:00:00,568.0,49.9,468.0,4.42
2022-06-07 15:30:00,568.0,49.9,468.0,4.42
2022-06-07 16:00:00,568.0,49.9,468.0,4.42
2022-06-07 16:30:00,568.0,49.9,468.0,4.42
2022-06-07 17:00:00,568.0,49.9,468.0,4.42
2022-06-07 17:30:00,568.0,49.9,468.0,4.42
2022-06-07 18:00:00,568.0,49.9,468.0,4.42
2022-06-07 18:30:00,568.0,49.9,468.0,4.42
2022-06-07 19:00:00,469.0,29.9,366.0,2.25
2022-06-07 19:30:00,469.0,29.9,366.0,2.25
2022-06-07 20:00:00,469.0,29.9,366.0,2.25
2022-06-07 20:30:00,469.0,29.9,366.0,2.25
2022-06-07 21:00:00,469.0,29.9,366.0,2.25
2022-06-07 21:30:00,469.0,29.9,366.0,2.25
2022-06-07 22:00:00,469.0,29.9,366.0,2.25
2022-06-07 22:30:00,469.0,29.9,366.0,2.25
2022-06-07 23:00:00,785.0,3.55,660.0,4.69
2022-06-07 23:30:00,785.0,3.55,660.0,4.69
2022-06-08 00:00:00,785.0,3.55,660.0,4.69
2022-06-08 00:30:00,785.0,3.55,660.0,4.69
2022-06-08 01:00:00,785.0,3.55,660.0,4.69
2022-06-08 01:30:00,785.0,3.55,660.0,4.69
2022-06-08 02:00:00,785.0,3.55,660.0,4.69
2022-06-08 02:30:00,785.0,3.55,660.0,4.69
2022-06-08 03:00:00,779.0,9.9,701.0,4.95
2022-06-08 03:30:00,779.0,9.9,701.0,4.95
2022-06-08 04:00:00,779.0,9.9,701.0,4.95
2022-06-08 04:30:00,779.0,9.9,701.0,4.95
2022-06-08 05:00:00,779.0,9.9,701.0,4.95
2022-06-08 05:30:00,779.0,9.9,701.0,4.95
2022-06-08 06:00:00,779.0,9.9,701.0,4.95
2022-06-08 06:30:00,779.0,9.9,701.0,4.95
2022-06-08 07:00:00,684.0,54.9,573.0,3.29
2022-06-08 07:30:00,684.0,54.9,573.0,3.29
2022-06-08 08:00:00,684.0,54.9,573.0,3.29
2022-06-08 08:30:00,684.0,54.9,573.0,3.29
2022-06-08 09:00:00,684.0,54.9,573.0,3.29
2022-06-08 09:30:00,684.0,54.9,573.0,3.29
2022-06-08 10:00:00,684.0,54.9,573.0,3.29
2022-06-08 10:30:00,684.0,54.9,573.0,3.29
2022-06-08 11:00:00,739.0,12.9,539.0,2.25
2022-06-08 11:30:00,739.0,12.9,539.0,2.25
2022-06-08 12:00:00,739.0,12.9,539.0,2.25
2022-06-08 12:30:00,739.0,12.9,539.0,2.25
2022-06-08 13:00:00,739.0,12.9,539.0,2.25
2022-06-08 13:30:00,739.0,12.9,539.0,2.25
2022-06-08 14:00:00,739.0,12.9,539.0,2.25
2022-06-08 14:30:00,739.0,12.9,539.0,2.25
2022-06-08 15:00:00,604.0,59.9,512.0,3.42
2022-06-08 15:30:00,604.0,59.9,512.0,3.42
2022-06-08 16:00:00,604.0,59.9,512.0,3.42
2022-06-08 16:30:00,604.0,59.9,512.0,3.42
2022-06-08 17:00:00,604.0,59.9,512.0,3.42
2022-06-08 17:30:00,604.0,59.9,512.0,3.42
2022-06-08 18:00:00,604.0,59.9,512.0,3.42
2022-06-08 18:30:00,604.0,59.9,512.0,3.42
2022-06-08 19:00:00,571.0,6.95,500.0,3.1
2022-06-08 19:30:00,571.0,6.95,500.0,3.1
2022-06-08 20:00:00,571.0,6.95,500.0,3.1
2022-06-08 20:30:00,571.0,6.95,500.0,3.1
2022-06-08 21:00:00,571.0,6.95,500.0,3.1
2022-06-08 21:30:00,571.0,6.95,500.0,3.1
2022-06-08 22:00:00,571.0,6.95,500.0,3.1
2022-06-08 22:30:00,571.0,6.95,500.0,3.1
2022-06-08 23:00:00,787.0,2.95,712.0,4.9
2022-06-08 23:30:00,787.0,2.95,712.0,4.9
2022-06-09 00:00:00,787.0,2.95,712.0,4.9
2022-06-09 00:30:00,787.0,2.95,712.0,4.9
2022-06-09 01:00:00,787.0,2.95,712.0,4.9
2022-06-09 01:30:00,787.0,2.95,712.0,4.9
2022-06-09 02:00:00,787.0,2.95,712.0,4.9
2022-06-09 02:30:00,787.0,2.95,712.0,4.9
2022-06-09 03:00:00,774.0,18.8,670.0,5.9
2022-06-09 03:30:00,774.0,18.8,670.0,5.9
2022-06-09 04:00:00,774.0,18.8,670.0,5.9
2022-06-09 04:30:00,774.0,18.8,670.0,5.9
2022-06-09 05:00:00,774.0,18.8,670.0,5.9
2022-06-09 05:30:00,774.0,18.8,670.0,5.9
2022-06-09 06:00:00,774.0,18.8,670.0,5.9
2022-06-09 06:30:00,774.0,18.8,670.0,5.9
2022-06-09 07:00:00,629.0,4.95,560.0,2.25
2022-06-09 07:30:00,629.0,4.95,560.0,2.25
2022-06-09 08:00:00,629.0,4.95,560.0,2.25
2022-06-09 08:30:00,629.0,4.95,560.0,2.25
2022-06-09 09:00:00,629.0,4.95,560.0,2.25
2022-06-09 09:30:00,629.0,4.95,560.0,2.25
2022-06-09 10:00:00,629.0,4.95,560.0,2.25
2022-06-09 10:30:00,629.0,4.95,560.0,2.25
2022-06-09 11:00:00,626.0,3.55,511.0,3.55
2022-06-09 11:30:00,626.0,3.55,511.0,3.55
2022-06-09 12:00:00,626.0,3.55,511.0,3.55
2022-06-09 12:30:00,626.0,3.55,511.0,3.55
2022-06-09 13:00:00,626.0,3.55,511.0,3.55
2022-06-09 13:30:00,626.0,3.55,511.0,3.55
2022-06-09 14:00:00,626.0,3.55,511.0,3.55
2022-06-09 14:30:00,626.0,3.55,511.0,3.55
2022-06-09 15:00:00,617.0,8.16,491.0,2.63
2022-06-09 15:30:00,617.0,8.16,491.0,2.63
2022-06-09 16:00:00,617.0,8.16,491.0,2.63
2022-06-09 16:30:00,617.0,8.16,491.0,2.63
2022-06-09 17:00:00,617.0,8.16,491.0,2.63
2022-06-09 17:30:00,617.0,8.16,491.0,2.63
2022-06-09 18:00:00,617.0,8.16,491.0,2.63
2022-06-09 18:30:00,617.0,8.16,491.0,2.63
2022-06-09 19:00:00,575.0,7.0,502.0,3.69
2022-06-09 19:30:00,575.0,7.0,502.0,3.69
2022-06-09 20:00:00,575.0,7.0,502.0,3.69
2022-06-09 20:30:00,575.0,7.0,502.0,3.69
2022-06-09 21:00:00,575.0,7.0,502.0,3.69
2022-06-09 21:30:00,575.0,7.0,502.0,3.69
2022-06-09 22:00:00,575.0,7.0,502.0,3.69
2022-06-09 22:30:00,575.0,7.0,502.0,3.69
2022-06-09 23:00:00,788.0,2.95,648.0,2.0
2022-06-09 23:30:00,788.0,2.95,648.0,2.0
2022-06-10 00:00:00,788.0,2.95,648.0,2.0
2022-06-10 00:30:00,788.0,2.95,648.0,2.0
2022-06-10 01:00:00,788.0,2.95,648.0,2.0
2022-06-10 01:30:00,788.0,2.95,648.0,2.0
2022-06-10 02:00:00,788.0,2.95,648.0,2.0
2022-06-10 02:30:00,788.0,2.95,648.0,2.0
2022-06-10 03:00:00,910.0,3.08,650.0,2.49
2022-06-10 03:30:00,910.0,3.08,650.0,2.49
2022-06-10 04:00:00,910.0,3.08,650.0,2.49
2022-06-10 04:30:00,910.0,3.08,650.0,2.49
2022-06-10 05:00:00,910.0,3.08,650.0,2.49
2022-06-10 05:30:00,910.0,3.08,650.0,2.49
2022-06-10 06:00:00,910.0,3.08,650.0,2.49
2022-06-10 06:30:00,910.0,3.08,650.0,2.49
2022-06-10 07:00:00,960.0,44.0,571.0,0.8
2022-06-10 07:30:00,960.0,44.0,571.0,0.8
2022-06-10 08:00:00,960.0,44.0,571.0,0.8
2022-06-10 08:30:00,960.0,44.0,571.0,0.8
2022-06-10 09:00:00,960.0,44.0,571.0,0.8
2022-06-10 09:30:00,960.0,44.0,571.0,0.8
2022-06-10 10:00:00,960.0,44.0,571.0,0.8
2022-06-10 10:30:00,960.0,44.0,571.0,0.8
2022-06-10 11:00:00,980.0,72.5,608.0,2.0
2022-06-10 11:30:00,980.0,72.5,608.0,2.0
2022-06-10 12:00:00,980.0,72.5,608.0,2.0
2022-06-10 12:30:00,980.0,72.5,608.0,2.0
2022-06-10 13:00:00,980.0,72.5,608.0,2.0
2022-06-10 13:30:00,980.0,72.5,608.0,2.0
2022-06-10 14:00:00,980.0,72.5,608.0,2.0
2022-06-10 14:30:00,980.0,72.5,608.0,2.0
2022-06-10 15:00:00,752.0,96.69,560.0,3.69
2022-06-10 15:30:00,752.0,96.69,560.0,3.69
2022-06-10 16:00:00,752.0,96.69,560.0,3.69
2022-06-10 16:30:00,752.0,96.69,560.0,3.69
2022-06-10 17:00:00,752.0,96.69,560.0,3.69
2022-06-10 17:30:00,752.0,96.69,560.0,3.69
2022-06-10 18:00:00,752.0,96.69,560.0,3.69
2022-06-10 18:30:00,752.0,96.69,560.0,3.69
2022-06-10 19:00:00,744.0,63.0,541.0,2.0
2022-06-10 19:30:00,744.0,63.0,541.0,2.0
2022-06-10 20:00:00,744.0,63.0,541.0,2.0
2022-06-10 20:30:00,744.0,63.0,541.0,2.0
2022-06-10 21:00:00,744.0,63.0,541.0,2.0
2022-06-10 21:30:00,744.0,63.0,541.0,2.0
2022-06-10 22:00:00,744.0,63.0,541.0,2.0
2022-06-10 22:30:00,744.0,63.0,541.0,2.0
2022-06-10 23:00:00,917.0,19.9,766.0,4.7
2022-06-10 23:30:00,917.0,19.9,766.0,4.7
2022-06-11 00:00:00,917.0,19.9,766.0,4.7
2022-06-11 00:30:00,917.0,19.9,766.0,4.7
2022-06-11 01:00:00,917.0,19.9,766.0,4.7
2022-06-11 01:30:00,917.0,19.9,766.0,4.7
2022-06-11 02:00:00,917.0,19.9,766.0,4.7
2022-06-11 02:30:00,917.0,19.9,766.0,4.7
2022-06-11 03:00:00,967.0,49.9,761.0,2.95
2022-06-11 03:30:00,967.0,49.9,761.0,2.95
2022-06-11 04:00:00,967.0,49.9,761.0,2.95
2022-06-11 04:30:00,967.0,49.9,761.0,2.95
2022-06-11 05:00:00,967.0,49.9,761.0,2.95
2022-06-11 05:30:00,967.0,49.9,761.0,2.95
2022-06-11 06:00:00,967.0,49.9,761.0,2.95
2022-06-11 06:30:00,967.0,49.9,761.0,2.95
2022-06-11 07:00:00,968.0,50.0,783.0,2.0
2022-06-11 07:30:00,968.0,50.0,783.0,2.0
2022-06-11 08:00:00,968.0,50.0,783.0,2.0
2022-06-11 08:30:00,968.0,50.0,783.0,2.0
2022-06-11 09:00:00,968.0,50.0,783.0,2.0
2022-06-11 09:30:00,968.0,50.0,783.0,2.0
2022-06-11 10:00:00,968.0,50.0,783.0,2.0
2022-06-11 10:30:00,968.0,50.0,783.0,2.0
2022-06-11 11:00:00,973.0,29.9,715.0,2.0
2022-06-11 11:30:00,973.0,29.9,715.0,2.0
2022-06-11 12:00:00,973.0,29.9,715.0,2.0
2022-06-11 12:30:00,973.0,29.9,715.0,2.0
2022-06-11 13:00:00,973.0,29.9,715.0,2.0
2022-06-11 13:30:00,973.0,29.9,715.0,2.0
2022-06-11 14:00:00,973.0,29.9,715.0,2.0
2022-06-11 14:30:00,973.0,29.9,715.0,2.0
2022-06-11 15:00:00,818.0,73.8,619.0,2.0
2022-06-11 15:30:00,818.0,73.8,619.0,2.0
2022-06-11 16:00:00,818.0,73.8,619.0,2.0
2022-06-11 16:30:00,818.0,73.8,619.0,2.0
2022-06-11 17:00:00,818.0,73.8,619.0,2.0
2022-06-11 17:30:00,818.0,73.8,619.0,2.0
2022-06-11 18:00:00,818.0,73.8,619.0,2.0
2022-06-11 18:30:00,818.0,73.8,619.0,2.0
2022-06-11 19:00:00,781.0,79.69,585.0,2.86
2022-06-11 19:30:00,781.0,79.69,585.0,2.86
2022-06-11 20:00:00,781.0,79.69,585.0,2.86
2022-06-11 20:30:00,781.0,79.69,585.0,2.86
2022-06-11 21:00:00,781.0,79.69,585.0,2.86
2022-06-11 21:30:00,781.0,79.69,585.0,2.86
2022-06-11 22:00:00,781.0,79.69,585.0,2.86
2022-06-11 22:30:00,781.0,79.69,585.0,2.86
2022-06-11 23:00:00,830.0,2.95,688.0,2.0
2022-06-11 23:30:00,830.0,2.95,688.0,2.0
2022-06-12 00:00:00,830.0,2.95,688.0,2.0
2022-06-12 00:30:00,830.0,2.95,688.0,2.0
2022-06-12 01:00:00,830.0,2.95,688.0,2.0
2022-06-12 01:30:00,830.0,2.95,688.0,2.0
2022-06-12 02:00:00,830.0,2.95,688.0,2.0
2022-06-12 02:30:00,830.0,2.95,688.0,2.0
2022-06-12 03:00:00,959.0,19.75,702.0,2.0
2022-06-12 03:30:00,959.0,19.75,702.0,2.0
2022-06-12 04:00:00,959.0,19.75,702.0,2.0
2022-06-12 04:30:00,959.0,19.75,702.0,2.0
2022-06-12 05:00:00,959.0,19.75,702.0,2.0
2022-06-12 05:30:00,959.0,19.75,702.0,2.0
2022-06-12 06:00:00,959.0,19.75,702.0,2.0
2022-06-12 06:30:00,959.0,19.75,702.0,2.0
2022-06-12 07:00:00,965.0,44.69,699.0,1.9
2022-06-12 07:30:00,965.0,44.69,699.0,1.9
2022-06-12 08:00:00,965.0,44.69,699.0,1.9
2022-06-12 08:30:00,965.0,44.69,699.0,1.9
2022-06-12 09:00:00,965.0,44.69,699.0,1.9
2022-06-12 09:30:00,965.0,44.69,699.0,1.9
2022-06-12 10:00:00,965.0,44.69,699.0,1.9
2022-06-12 10:30:00,965.0,44.69,699.0,1.9
2022-06-12 11:00:00,974.0,42.9,671.0,1.95
2022-06-12 11:30:00,974.0,42.9,671.0,1.95
2022-06-12 12:00:00,974.0,42.9,671.0,1.95
2022-06-12 12:30:00,974.0,42.9,671.0,1.95
2022-06-12 13:00:00,974.0,42.9,671.0,1.95
2022-06-12 13:30:00,974.0,42.9,671.0,1.95
2022-06-12 14:00:00,974.0,42.9,671.0,1.95
2022-06-12 14:30:00,974.0,42.9,671.0,1.95
2022-06-12 15:00:00,817.0,78.7,617.0,2.0
2022-06-12 15:30:00,817.0,78.7,617.0,2.0
2022-06-12 16:00:00,817.0,78.7,617.0,2.0
2022-06-12 16:30:00,817.0,78.7,617.0,2.0
2022-06-12 17:00:00,817.0,78.7,617.0,2.0
2022-06-12 17:30:00,817.0,78.7,617.0,2.0
2022-06-12 18:00:00,817.0,78.7,617.0,2.0
2022-06-12 18:30:00,817.0,78.7,617.0,2.0
2022-06-12 19:00:00,773.0,40.0,555.0,1.95
2022-06-12 19:30:00,773.0,40.0,555.0,1.95
2022-06-12 20:00:00,773.0,40.0,555.0,1.95
2022-06-12 20:30:00,773.0,40.0,555.0,1.95
2022-06-12 21:00:00,773.0,40.0,555.0,1.95
2022-06-12 21:30:00,773.0,40.0,555.0,1.95
2022-06-12 22:00:00,773.0,40.0,555.0,1.95
2022-06-12 22:30:00,773.0,40.0,555.0,1.95
2022-06-12 23:00:00,812.0,2.95,714.0,4.9
2022-06-12 23:30:00,812.0,2.95,714.0,4.9
2022-06-13 00:00:00,812.0,2.95,714.0,4.9
2022-06-13 00:30:00,812.0,2.95,714.0,4.9
2022-06-13 01:00:00,812.0,2.95,714.0,4.9
2022-06-13 01:30:00,812.0,2.95,714.0,4.9
2022-06-13 02:00:00,812.0,2.95,714.0,4.9
2022-06-13 02:30:00,812.0,2.95,714.0,4.9
2022-06-13 03:00:00,838.0,48.7,732.0,5.4
2022-06-13 03:30:00,838.0,48.7,732.0,5.4
2022-06-13 04:00:00,838.0,48.7,732.0,5.4
2022-06-13 04:30:00,838.0,48.7,732.0,5.4
2022-06-13 05:00:00,838.0,48.7,732.0,5.4
2022-06-13 05:30:00,838.0,48.7,732.0,5.4
2022-06-13 06:00:00,838.0,48.7,732.0,5.4
2022-06-13 06:30:00,838.0,48.7,732.0,5.4
2022-06-13 07:00:00,775.0,5.32,653.0,1.95
2022-06-13 07:30:00,775.0,5.32,653.0,1.95
2022-06-13 08:00:00,775.0,5.32,653.0,1.95
2022-06-13 08:30:00,775.0,5.32,653.0,1.95
2022-06-13 09:00:00,775.0,5.32,653.0,1.95
2022-06-13 09:30:00,775.0,5.32,653.0,1.95
2022-06-13 10:00:00,775.0,5.32,653.0,1.95
2022-06-13 10:30:00,775.0,5.32,653.0,1.95
2022-06-13 11:00:00,749.0,2.95,587.0,1.95
2022-06-13 11:30:00,749.0,2.95,587.0,1.95
2022-06-13 12:00:00,749.0,2.95,587.0,1.95
2022-06-13 12:30:00,749.0,2.95,587.0,1.95
2022-06-13 13:00:00,749.0,2.95,587.0,1.95
2022-06-13 13:30:00,749.0,2.95,587.0,1.95
2022-06-13 14:00:00,749.0,2.95,587.0,1.95
2022-06-13 14:30:00,749.0,2.95,587.0,1.95
2022-06-13 15:00:00,646.0,40.0,547.0,4.0
2022-06-13 15:30:00,646.0,40.0,547.0,4.0
2022-06-13 16:00:00,646.0,40.0,547.0,4.0
2022-06-13 16:30:00,646.0,40.0,547.0,4.0
2022-06-13 17:00:00,646.0,40.0,547.0,4.0
2022-06-13 17:30:00,646.0,40.0,547.0,4.0
2022-06-13 18:00:00,646.0,40.0,547.0,4.0
2022-06-13 18:30:00,646.0,40.0,547.0,4.0
2022-06-13 19:00:00,560.0,6.95,497.0,4.0
2022-06-13 19:30:00,560.0,6.95,497.0,4.0
2022-06-13 20:00:00,560.0,6.95,497.0,4.0
2022-06-13 20:30:00,560.0,6.95,497.0,4.0
2022-06-13 21:00:00,560.0,6.95,497.0,4.0
2022-06-13 21:30:00,560.0,6.95,497.0,4.0
2022-06-13 22:00:00,560.0,6.95,497.0,4.0
2022-06-13 22:30:00,560.0,6.95,497.0,4.0
2022-06-13 23:00:00,792.0,19.75,659.0,4.0
2022-06-13 23:30:00,792.0,19.75,659.0,4.0
2022-06-14 00:00:00,792.0,19.75,659.0,4.0
2022-06-14 00:30:00,792.0,19.75,659.0,4.0
2022-06-14 01:00:00,792.0,19.75,659.0,4.0
2022-06-14 01:30:00,792.0,19.75,659.0,4.0
2022-06-14 02:00:00,792.0,19.75,659.0,4.0
2022-06-14 02:30:00,792.0,19.75,659.0,4.0
2022-06-14 03:00:00,833.0,39.75,696.0,4.0
2022-06-14 03:30:00,833.0,39.75,696.0,4.0
2022-06-14 04:00:00,833.0,39.75,696.0,4.0
2022-06-14 04:30:00,833.0,39.75,696.0,4.0
2022-06-14 05:00:00,833.0,39.75,696.0,4.0
2022-06-14 05:30:00,833.0,39.75,696.0,4.0
2022-06-14 06:00:00,833.0,39.75,696.0,4.0
2022-06-14 06:30:00,833.0,39.75,696.0,4.0
2022-06-14 07:00:00,759.0,19.75,639.0,4.0
2022-06-14 07:30:00,759.0,19.75,639.0,4.0
2022-06-14 08:00:00,759.0,19.75,639.0,4.0
2022-06-14 08:30:00,759.0,19.75,639.0,4.0
2022-06-14 09:00:00,759.0,19.75,639.0,4.0
2022-06-14 09:30:00,759.0,19.75,639.0,4.0
2022-06-14 10:00:00,759.0,19.75,639.0,4.0
2022-06-14 10:30:00,759.0,19.75,639.0,4.0
2022-06-14 11:00:00,732.0,12.01,574.0,5.47
2022-06-14 11:30:00,732.0,12.01,574.0,5.47
2022-06-14 12:00:00,732.0,12.01,574.0,5.47
2022-06-14 12:30:00,732.0,12.01,574.0,5.47
2022-06-14 13:00:00,732.0,12.01,574.0,5.47
2022-06-14 13:30:00,732.0,12.01,574.0,5.47
2022-06-14 14:00:00,732.0,12.01,574.0,5.47
2022-06-14 14:30:00,732.0,12.01,574.0,5.47
2022-06-14 15:00:00,677.0,43.69,514.0,4.95
2022-06-14 15:30:00,677.0,43.69,514.0,4.95
2022-06-14 16:00:00,677.0,43.69,514.0,4.95
2022-06-14 16:30:00,677.0,43.69,514.0,4.95
2022-06-14 17:00:00,677.0,43.69,514.0,4.95
2022-06-14 17:30:00,677.0,43.69,514.0,4.95
2022-06-14 18:00:00,677.0,43.69,514.0,4.95
2022-06-14 18:30:00,677.0,43.69,514.0,4.95
2022-06-14 19:00:00,523.0,39.75,404.0,4.0
2022-06-14 19:30:00,523.0,39.75,404.0,4.0
2022-06-14 20:00:00,523.0,39.75,404.0,4.0
2022-06-14 20:30:00,523.0,39.75,404.0,4.0
2022-06-14 21:00:00,523.0,39.75,404.0,4.0
2022-06-14 21:30:00,523.0,39.75,404.0,4.0
2022-06-14 22:00:00,523.0,39.75,404.0,4.0
2022-06-14 22:30:00,523.0,39.75,404.0,4.0
2022-06-14 23:00:00,828.0,5.84,698.0,5.84
2022-06-14 23:30:00,828.0,5.84,698.0,5.84
2022-06-15 00:00:00,828.0,5.84,698.0,5.84
2022-06-15 00:30:00,828.0,5.84,698.0,5.84
2022-06-15 01:00:00,828.0,5.84,698.0,5.84
2022-06-15 01:30:00,828.0,5.84,698.0,5.84
2022-06-15 02:00:00,828.0,5.84,698.0,5.84
2022-06-15 02:30:00,828.0,5.84,698.0,5.84
2022-06-15 03:00:00,856.0,3.5,727.0,4.95
2022-06-15 03:30:00,856.0,3.5,727.0,4.95
2022-06-15 04:00:00,856.0,3.5,727.0,4.95
2022-06-15 04:30:00,856.0,3.5,727.0,4.95
2022-06-15 05:00:00,856.0,3.5,727.0,4.95
2022-06-15 05:30:00,856.0,3.5,727.0,4.95
2022-06-15 06:00:00,856.0,3.5,727.0,4.95
2022-06-15 06:30:00,856.0,3.5,727.0,4.95
2022-06-15 07:00:00,832.0,19.75,562.0,1.95
2022-06-15 07:30:00,832.0,19.75,562.0,1.95
2022-06-15 08:00:00,832.0,19.75,562.0,1.95
2022-06-15 08:30:00,832.0,19.75,562.0,1.95
2022-06-15 09:00:00,832.0,19.75,562.0,1.95
2022-06-15 09:30:00,832.0,19.75,562.0,1.95
2022-06-15 10:00:00,832.0,19.75,562.0,1.95
2022-06-15 10:30:00,832.0,19.75,562.0,1.95
2022-06-15 11:00:00,843.0,10.15,530.0,3.05
2022-06-15 11:30:00,843.0,10.15,530.0,3.05
2022-06-15 12:00:00,843.0,10.15,530.0,3.05
2022-06-15 12:30:00,843.0,10.15,530.0,3.05
2022-06-15 13:00:00,843.0,10.15,530.0,3.05
2022-06-15 13:30:00,843.0,10.15,530.0,3.05
2022-06-15 14:00:00,843.0,10.15,530.0,3.05
2022-06-15 14:30:00,843.0,10.15,530.0,3.05
2022-06-15 15:00:00,745.0,63.8,532.0,0.85
2022-06-15 15:30:00,745.0,63.8,532.0,0.85
2022-06-15 16:00:00,745.0,63.8,532.0,0.85
2022-06-15 16:30:00,745.0,63.8,532.0,0.85
2022-06-15 17:00:00,745.0,63.8,532.0,0.85
2022-06-15 17:30:00,745.0,63.8,532.0,0.85
2022-06-15 18:00:00,745.0,63.8,532.0,0.85
2022-06-15 18:30:00,745.0,63.8,532.0,0.85
2022-06-15 19:00:00,693.0,44.69,500.0,0.81
2022-06-15 19:30:00,693.0,44.69,500.0,0.81
2022-06-15 20:00:00,693.0,44.69,500.0,0.81
2022-06-15 20:30:00,693.0,44.69,500.0,0.81
2022-06-15 21:00:00,693.0,44.69,500.0,0.81
2022-06-15 21:30:00,693.0,44.69,500.0,0.81
2022-06-15 22:00:00,693.0,44.69,500.0,0.81
2022-06-15 22:30:00,693.0,44.69,500.0,0.81
2022-06-15 23:00:00,821.0,8.05,693.0,3.27
2022-06-15 23:30:00,821.0,8.05,693.0,3.27
2022-06-16 00:00:00,821.0,8.05,693.0,3.27
2022-06-16 00:30:00,821.0,8.05,693.0,3.27
2022-06-16 01:00:00,821.0,8.05,693.0,3.27
2022-06-16 01:30:00,821.0,8.05,693.0,3.27
2022-06-16 02:00:00,821.0,8.05,693.0,3.27
2022-06-16 02:30:00,821.0,8.05,693.0,3.27
2022-06-16 03:00:00,828.0,20.5,689.0,4.95
2022-06-16 03:30:00,828.0,20.5,689.0,4.95
2022-06-16 04:00:00,828.0,20.5,689.0,4.95
2022-06-16 04:30:00,828.0,20.5,689.0,4.95
2022-06-16 05:00:00,828.0,20.5,689.0,4.95
2022-06-16 05:30:00,828.0,20.5,689.0,4.95
2022-06-16 06:00:00,828.0,20.5,689.0,4.95
2022-06-16 06:30:00,828.0,20.5,689.0,4.95
2022-06-16 07:00:00,817.0,34.95,535.0,0.86
2022-06-16 07:30:00,817.0,34.95,535.0,0.86
2022-06-16 08:00:00,817.0,34.95,535.0,0.86
2022-06-16 08:30:00,817.0,34.95,535.0,0.86
2022-06-16 09:00:00,817.0,34.95,535.0,0.86
2022-06-16 09:30:00,817.0,34.95,535.0,0.86
2022-06-16 10:00:00,817.0,34.95,535.0,0.86
2022-06-16 10:30:00,817.0,34.95,535.0,0.86
2022-06-16 11:00:00,821.0,29.75,488.0,1.95
2022-06-16 11:30:00,821.0,29.75,488.0,1.95
2022-06-16 12:00:00,821.0,29.75,488.0,1.95
2022-06-16 12:30:00,821.0,29.75,488.0,1.95
2022-06-16 13:00:00,821.0,29.75,488.0,1.95
2022-06-16 13:30:00,821.0,29.75,488.0,1.95
2022-06-16 14:00:00,821.0,29.75,488.0,1.95
2022-06-16 14:30:00,821.0,29.75,488.0,1.95
2022-06-16 15:00:00,705.0,46.7,488.0,4.0
2022-06-16 15:30:00,705.0,46.7,488.0,4.0
2022-06-16 16:00:00,705.0,46.7,488.0,4.0
2022-06-16 16:30:00,705.0,46.7,488.0,4.0
2022-06-16 17:00:00,705.0,46.7,488.0,4.0
2022-06-16 17:30:00,705.0,46.7,488.0,4.0
2022-06-16 18:00:00,705.0,46.7,488.0,4.0
2022-06-16 18:30:00,705.0,46.7,488.0,4.0
2022-06-16 19:00:00,570.0,2.5,485.0,5.0
2022-06-16 19:30:00,570.0,2.5,485.0,5.0
2022-06-16 20:00:00,570.0,2.5,485.0,5.0
2022-06-16 20:30:00,570.0,2.5,485.0,5.0
2022-06-16 21:00:00,570.0,2.5,485.0,5.0
2022-06-16 21:30:00,570.0,2.5,485.0,5.0
2022-06-16 22:00:00,570.0,2.5,485.0,5.0
2022-06-16 22:30:00,570.0,2.5,485.0,5.0
2022-06-16 23:00:00,787.0,3.9,712.0,7.95
2022-06-16 23:30:00,787.0,3.9,712.0,7.95
2022-06-17 00:00:00,787.0,3.9,712.0,7.95
2022-06-17 00:30:00,787.0,3.9,712.0,7.95
2022-06-17 01:00:00,787.0,3.9,712.0,7.95
2022-06-17 01:30:00,787.0,3.9,712.0,7.95
